id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q34517722,monarch of Saint Lucia,Q760,,,,,,,,
Q30101433,Prime Minister of Saint Lucia,Q760,Q760,,Q934245,1979-02-22,,,,
Q109641214,"Minister for Agriculture, Fisheries, Food Security and Rural Development",Q760,Q760,,,,,,,
Q107676140,"Minister for Agriculture, Fisheries, Natural Resources and Co-operatives",Q760,Q760,,,,,,,
Q107676099,"Minister for Commerce, Industry, Investment, Enterprise Development and Consumer Affairs",Q760,Q760,,,,,,,
Q109641112,"Minister for Commerce, Manufacturing, Business Development, Cooperatives and Consumer Affairs",Q760,Q760,,,,,,,
Q107676129,"Minister for Economic Development, Housing, Urban Renewal, Transport and Civil Aviation",Q760,Q760,,,,,,,
Q107676145,"Minister for Education, Innovation, Gender Relations and Sustainable Development",Q760,Q760,,,,,,,
Q109641166,"Minister for Education, Sustainable Development, Innovation, Science, Technology and Vocational Training",Q760,Q760,,,,,,,
Q109641126,"Minister for Equity, Social Justice and Empowerment",Q760,Q760,,,,,,,
Q107676121,"Minister for Equity, Social Justice, Local Government and Empowerment",Q760,Q760,,,,,,,
Q15916815,Foreign Minister of Saint Lucia,Q760,Q760,,,,,,,Minister of Foreign Affairs (Saint Lucia)
Q107676135,Minister with responsibility for External Affairs,Q760,Q760,,,,,,,
Q109641140,"Minister for Finance, Economic Development and the Youth Economy",Q760,Q760,,,,,,,
Q107676151,"Minister for Finance, Economic Growth, Job Creation, External Affairs and the Public Service",Q760,Q760,,,,,,,
Q107676060,Minister for Health and Wellness,Q760,Q760,,,,,,,
Q109641134,"Minister for Health, Wellness and Elderly Affairs",Q760,Q760,,,,,,,
Q107676106,"Minister for Home Affairs, Justice and National Security",Q760,Q760,,,,,,,
Q107676131,"Minister for Infrastructure, Ports, Energy and Labour",Q760,Q760,,,,,,,
Q109641895,"Minister for Infrastructure, Ports, Transport, Physical Development and Urban Renewal",Q760,Q760,,,,,,,
Q107676124,Minister for Physical Planning,Q760,Q760,,,,,,,
Q109641177,"Minister for the Public Service, Home Affairs, Labour and Gender Affairs",Q760,Q760,,,,,,,
Q107676074,"Minister for Tourism, Information and Broadcasting, Culture and Creative Industries",Q760,Q760,,,,,,,
Q109641180,"Minister for Tourism, Investment, Creative Industries, Culture and Information",Q760,Q760,,,,,,,
Q107676117,Minister for Youth Development and Sports,Q760,Q760,,,,,,,
Q109641270,"Minister in the Ministry of Finance, Economic Development and Youth Economy",Q760,Q760,,,,,,,
Q107676109,"Minister in the Ministry of Tourism, Information and Broadcasting, Culture and Creative Industries with responsibility for Culture and Creative Industries",Q760,Q760,,,,,,,
Q109641152,Minister in the Office of the Prime Minister with responsibility for Housing and Local Government,Q760,Q760,,,,,,,
Q108080822,Attorney-General of Saint Lucia,Q760,Q15238409,,,,,,,
Q109557983,President of the Senate of Saint Lucia,,,,Q6594890,,,,,
Q109641500,Speaker of the House of Assembly of Saint Lucia,,,,Q6597918,,,,,
